"id_customer","cc_num","firstname","lastname","gender","address","job","dob","acct_num","id_geolocation"
"368-44-3281","6011733822494431",Gregory,Bailey,M,"8054 Donald Vista",Charity fundraiser,"2003-11-27",844972139878,5624
"073-48-8472","3596338999959537",William,Hodge,M,"3113 Smith Mews",Cabin crew,"1999-09-11",25149545305,5035
"076-06-6146","3538569225877686",Evelyn,Nichols,F,"14915 Rebecca Rue Apt. 907",Claims inspector/assessor,"2000-09-10",201326902423,6330
"290-99-4614","3597177104205330",Christine,Lee,F,"35716 Robert Road Apt. 088",Learning disability nurse,"2003-07-28",683422157786,6193
"713-36-7028","3530391960302475",Victoria,Jefferson,F,"5014 Rachel Keys",Animator,"2005-07-21",68809200260,6031
"211-52-3511","6011882073053972",Wesley,Juarez,M,"2726 James Way Apt. 738",Glass blower/designer,"2002-05-31",314268831432,6329
"039-04-5977","5146124481716738",Lori,Saunders,F,"167 David Run","Engineer, water","1999-12-24",712274212169,6333
"298-33-0652","6011282230324434",Brandy,Robertson,F,"2415 Edwards Trail Suite 520",Product/process development scientist,"2002-06-07",114362073126,6318
"230-10-3927","4038155957265408",George,Fuller,M,"55787 Lewis Course",Music tutor,"2002-04-23",63589834273,5929
"199-91-4782","4784031755293692189",Luis,Booth,M,"50434 Smith Mountains Suite 590","Development worker, community","2003-05-11",287605780722,4641
"849-86-7716","180059332926276",Lori,Young,F,"551 Michelle Shoals Suite 675","Administrator, local government","1999-08-18",917735617364,3608
"406-95-6176","4497741464899515718",Jennifer,Martinez,F,"6595 Neal Way",Neurosurgeon,"2004-07-12",128529603326,6324
"732-45-9581","3581304007763656",Joanne,Schwartz,F,"839 Perez Circles Suite 140",Logistics and distribution manager,"2001-08-19",280746603534,5627
"864-45-3826","374722517138654",Michael,Taylor,M,"8576 Bell Terrace Apt. 856",Archaeologist,"2003-09-15",450669908530,3443
"255-99-6889","4114398676651844856",Roberto,Kelly,M,"06204 Cole Dam",Mudlogger,"2001-11-18",96356484321,236
"442-31-7617","348718713643193",Dominic,Thomas,M,"981 Anderson Circle",Metallurgist,"2003-08-15",158851444346,6340
"299-85-2974","2471655876048627",Jasmine,Lopez,F,"42259 Jones Estate","Engineer, manufacturing","2001-09-30",292144425906,6341
"897-77-3866","346352672796586",Kyle,Rogers,M,"5873 Tammy Squares Suite 137",Corporate treasurer,"2004-10-22",830831497829,6326
"492-68-2759","30311201505380",Jason,Costa,M,"600 Christina Cape Apt. 650",Proofreader,"1999-12-30",918565834582,6341
"308-13-4579","2247545370037221",Nancy,Murphy,F,"3402 Lane Throughway",Actuary,"2001-07-23",973615727856,6268
"866-73-9675","344078886814103",Joseph,Holmes,M,"723 Kevin Street Apt. 797",Counselling psychologist,"2000-02-26",550032494876,6188
"362-33-8415","180044816543284",Austin,Wiley,M,"402 Allen Plain Suite 381",Garment/textile technologist,"2000-03-04",131315423336,3475
"141-40-0551","3505802221133286",Susan,Nguyen,F,"6432 Tammy Spring","Engineer, aeronautical","2000-06-01",116858727138,649
"055-48-8372","371143135427648",Erika,Ellis,F,"1493 Kayla Junctions",Scientific laboratory technician,"2004-11-24",203826414014,6339
"109-06-8330","3502655824140881",Albert,Patterson,M,"0949 Janet Forges Apt. 615","Engineer, petroleum","2000-01-29",81930373685,5782
"167-80-8637","180076542785516",Vanessa,Young,F,"2385 Janet Corner",Health visitor,"2004-11-17",71464548745,2862
"402-40-9514","30118631420423",Vanessa,Lawson,F,"700 Katherine Cape Apt. 831","Therapist, horticultural","2003-05-21",994684397153,5902
"380-99-5915","4798911652754327378",Danielle,Haynes,F,"02972 Brittney Forge Apt. 530",Theme park manager,"2000-09-25",315970493268,5782
"197-15-3578","3595125286202122",Caroline,Williams,F,"856 James Key",English as a second language teacher,"2002-12-01",485793523680,6339
"425-28-4165","502069846579",Pamela,Mccullough,F,"8821 Neal Forge Apt. 992",Hydrographic surveyor,"2003-02-26",69436539326,6314
"184-41-3553","3507345253662481",Amanda,Nguyen,F,"9560 Short Fork",Materials engineer,"1999-11-16",823104505047,6328
"321-47-6076","30239921440200",Alexandra,Weiss,F,"88614 Levi Divide Suite 443",Mudlogger,"2001-11-26",348075686982,607
"091-27-4403","180044613907641",William,Lopez,M,"1381 Cruz Extensions","Engineer, electronics","2003-06-14",980721855196,3802
"112-92-4024","4724428894677504095",Linda,Castillo,F,"3187 David Mews Apt. 539",Computer games developer,"2004-05-26",120217969563,4515
"322-90-0575","2707446076889994",Andrea,Velazquez,F,"9645 Brandi Loop Apt. 811","Buyer, retail","2002-07-25",573049227055,1260
"314-42-4142","4913065306431058",Joshua,Mendez,M,"6895 Davis Inlet Apt. 389",Community education officer,"2000-06-06",614718092966,6333
"025-39-3857","568976438594",Melanie,Gonzales,F,"6208 Lara View Apt. 684",Furniture conservator/restorer,"1999-07-23",128867183902,5642
"056-59-8363","342102342855195",Alison,Leon,F,"686 Brown Run",Print production planner,"2000-08-20",449883055044,5538
"376-33-4542","6011566338560653",Cody,Russell,M,"319 Jessica Corners",Advertising art director,"2001-06-19",33934453730,551
"708-58-0351","3577899262335492",Kathleen,Williams,F,"20452 Chavez Wells",Chartered public finance accountant,"2001-02-21",579218153665,6174
"861-33-3187","347120125881381",Wesley,Williams,M,"529 Michael Knoll Suite 040",Museum education officer,"2000-10-23",368612654289,6333
"212-51-9765","3580108344726768",Emily,Sanchez,F,"477 Mcclain Valley Apt. 616",Land,"1999-08-26",867265906166,6193
"158-46-5939","4611085530637036",Tara,Ward,F,"660 Ayala Hollow Suite 303",Mental health nurse,"2008-11-16",83003459910,6337
"319-03-8244","30492349310675",David,Ellis,M,"903 Katherine Lodge Apt. 860",Further education lecturer,"2000-12-08",158678716128,324
"625-24-1893","2712100084030512",Stacey,Fisher,F,"890 Rivera Isle","Engineer, civil (contracting)","2001-06-05",515788878128,5954
"150-26-2924","180068314649269",Isaiah,Miller,M,"08073 Snyder Union","Scientist, forensic","1999-07-20",855914696595,5150
"181-98-9925","348708698723623",Henry,Morales,M,"41204 Travis Garden",Actuary,"2004-02-04",91670510866,4429
"038-02-5757","6011662716095097",Richard,Levine,M,"88279 Stephanie Street",Hospital doctor,"2002-04-12",25966250061,6341
"486-79-2380","4650863130076330",Mary,Butler,F,"187 Ellis Motorway","Therapist, horticultural","2001-06-16",223050971378,6174
"566-99-0060","3512222154070143",Pedro,Holt,M,"14228 Vaughan Drive",Herbalist,"2005-03-27",713663518071,1533
"411-99-8502","586755748371",Tammy,Collins,F,"584 Justin Drive",Technical brewer,"2005-09-04",932224271948,3274
"408-63-5331","36736546712131",Robert,Massey,M,"29943 Lisa Flat",Investment analyst,"1999-09-06",707854686886,1278
"187-38-7874","2276264393740159",John,Miller,M,"4376 Joanna Estates Apt. 113",Television/film/video producer,"2001-09-06",141296030102,6342
"302-07-3423","213159731158157",Nathan,Farmer,M,"2858 Payne Wells Suite 070",Tree surgeon,"2005-02-21",173838225153,6338
"828-57-1293","4996769847468350",Sandra,Thomas,F,"731 Yu Stream Suite 976",Production manager,"2004-05-31",998308528044,6104
"243-25-3656","2720402153066264",Jasmine,Baker,F,"244 Brittany Street Apt. 561",Press photographer,"2004-07-07",611381343827,6323
"197-02-7690","4546564655385993",Rachel,Carter,F,"9894 Wright Streets",Pharmacologist,"2008-08-24",972281936326,6342
"839-82-2741","3581632234169218",John,Reed,M,"53104 Stewart Crescent Suite 323",Water engineer,"2005-03-11",655397050721,6261
"685-35-2284","6509599042610661",Dylan,Williams,M,"772 Rodriguez Glen Apt. 976",Trade union research officer,"2000-09-14",512215589554,6306
"727-28-5975","180094452887313",Bianca,Price,F,"7322 Chad Brook Apt. 907",Social researcher,"2003-07-18",242557739287,6324
"080-15-6258","675966890070",Michelle,Bell,F,"29160 Kent Crossroad",Network engineer,"2002-03-10",558067483164,3102
"194-18-3510","6545404093708470",Melissa,Fowler,F,"82025 James Cliffs Apt. 066",Regulatory affairs officer,"1940-06-05",129716059769,6306
"255-04-4668","3584544842353810",Monica,Small,F,"659 Roberts Road","Designer, exhibition/display","2005-04-30",632429967911,6341
"299-71-7632","3555962809787660",Julie,Powell,F,"771 Watson Fields Apt. 673","Engineer, manufacturing","2000-05-19",863312759680,6339
"175-61-9703","503879772674",Catherine,Lucero,F,"6583 Brian Dam",Fish farm manager,"1999-11-19",404815053810,6331
"078-73-2577","180057233218942",Denise,Thompson,F,"354 Santos Ford",Counsellor,"2004-05-03",259144169769,5286
"363-41-1697","341566039648926",Chad,Morgan,M,"961 Hill Ferry Apt. 644",Print production planner,"2004-01-27",150834031718,6336
"783-59-4539","3579560516691613",Alyssa,Cook,F,"642 Danielle Unions",Clinical embryologist,"2004-03-04",182255135418,6341
"286-09-1563","2720428783853789",Elizabeth,Lam,F,"00055 Gamble Wells",Animal technologist,"2001-05-25",812198133453,6326
"409-39-6536","3534902588169231",Jessica,Martin,F,"42919 Alan Pine",Diagnostic radiographer,"2004-01-31",248428348029,6313
"033-86-2345","213145912465180",Timothy,Baker,M,"91675 Brown Tunnel","Scientist, forensic","2001-04-17",202145681716,6053
"063-88-8237","3570613652409206",Jennifer,Meyer,F,"4852 Smith Turnpike",Public librarian,"2004-04-20",872375467317,6292
"217-56-0697","3508826987369492",Adrian,Hill,M,"274 Harrison View Apt. 214","Production assistant, radio","2003-10-16",902447639020,6284
"436-60-5555","3551493044803454",Mackenzie,Hawkins,F,"01175 Robert Wells","Psychotherapist, child","2006-10-05",1377478076,6315
"199-85-4606","4548743903794267",Brett,James,M,"2950 Garcia Divide",Diagnostic radiographer,"2005-12-27",372430657782,4595
"324-60-8595","180084913306342",Timothy,Gardner,M,"6123 Rivera Drives Apt. 416","Therapist, horticultural","2000-02-13",542759025965,6284
"165-67-6123","3521663599703583",Jonathan,Moreno,M,"86204 Anderson Passage Suite 137",Production engineer,"2003-03-11",417150546004,6291
"806-01-3177","4343863044810785",Daniel,Joyce,M,"0915 Ricky Brook Apt. 026",Music tutor,"1999-08-12",66077948744,6339
"742-88-9222","4225060736625",Crystal,Moss,F,"095 Diaz Way Suite 230",Retail merchandiser,"2009-07-01",85777037874,6115
"144-48-4121","3579035110702272",Larry,Livingston,M,"10355 Jessica Passage","Scientist, marine","2003-12-01",880763547648,6340
"004-01-5425","3560967638127247",Lisa,Lowery,F,"18918 Gomez Falls",Health promotion specialist,"2000-02-18",733929457736,6313
"870-47-9882","4413403125632744",William,Ewing,M,"67599 Angela Orchard","Therapist, horticultural","2004-05-22",818767780388,6324
"650-89-2696","213182449260313",Suzanne,Cruz,F,"45274 Sarah Camp Apt. 746","Copywriter, advertising","2006-08-12",396999273433,5902
"178-03-0192","2719393701650720",Andrea,Hardy,F,"01849 Laura Road",Optometrist,"2009-07-12",333520601154,5969
"056-28-3000","4095209007356178",Ronald,Davis,M,"45409 Zachary Islands Suite 428",Glass blower/designer,"2001-05-01",181933742093,5841
"285-12-3874","4225086456632900",Virginia,Park,F,"9383 Laura Common Apt. 750","Psychologist, educational","2007-09-21",530001053558,6297
"226-75-2918","4083593058673712",Sheila,Griffin,F,"6211 James Passage",Horticultural therapist,"2003-12-26",967742106087,6302
"033-52-4586","2719927986338608",Travis,Green,M,"69192 Knight Parks Suite 109",Land/geomatics surveyor,"2003-07-02",781908639235,5856
"690-17-1054","4014475482382678",Antonio,Elliott,M,"197 Gonzalez Dale",Community pharmacist,"2001-07-29",701015717353,5377
"870-75-6565","3561081038772229",Kim,Frost,F,"696 John Mountains",Neurosurgeon,"2006-01-13",798695547413,6275
"594-46-8594","30501284827152",Lisa,Maynard,F,"7400 James Fall",Research scientist (life sciences),"2007-03-08",881780180412,6324
"206-29-8531","4327389247647",Nancy,Berry,F,"41560 David Orchard Apt. 831","Psychologist, forensic","2000-12-21",461657833617,6329
"742-85-7983","375208777302106",Jay,Ball,M,"99102 Deanna Wall","Therapist, sports","2004-09-25",161993132901,6283
"752-83-2636","3553472560183630",Brian,Mcdonald,M,"309 Patton Parks Suite 716",Banker,"1999-08-24",431247421913,5795
"831-50-5639","213101420106899",Brent,Davis,M,"88473 Melanie Extension",Stage manager,"2002-02-13",442337537829,5813
"014-31-0475","180098208859690",John,Kline,M,"3366 Randall Junction",Lexicographer,"1993-04-28",333542725919,5197
"119-97-1853","372979514407183",Michael,Norton,M,"32651 Rasmussen Wells",Theme park manager,"2003-07-12",371431678568,5817
"063-50-4152","180060340654215",Lindsey,Hernandez,F,"537 Smith Causeway",Paramedic,"2002-10-19",669341993117,371
"142-18-4675","3582486167786053",Jeremiah,Hogan,M,"1390 Coleman Squares","Engineer, agricultural","1999-09-04",493601405329,5814
"777-76-2079","213100774733555",Susan,Davis,F,"965 Stewart River Suite 098",Colour technologist,"2000-11-09",473878288620,6309
"382-69-4548","346312051282228",Sarah,White,F,"14987 Ramos Center Suite 236",Editorial assistant,"1960-03-04",249179031657,6337
"825-26-4074","4035739526186",Donald,Torres,M,"29238 Scott Lakes Suite 577",Medical illustrator,"1970-01-31",344276552089,6337
"866-33-2351","3538298671616907",Barbara,Davies,F,"3467 Sanders Mission Apt. 836",Personal assistant,"2000-02-05",769026756536,6297
"437-98-8145","213159758621319",Michael,Macias,M,"109 Latoya View","Surveyor, building control","1999-11-13",161253498361,5136
"539-75-0306","2284479555928596",Kristen,Durham,F,"12762 Hebert Rapids Suite 108",Exercise physiologist,"2003-08-17",399769996485,6318
"292-98-9390","3543151105684608",Christopher,Smith,M,"76595 Joseph Divide Suite 059","Sound technician, broadcasting/film/video","2003-08-13",784208200408,5954
"059-94-0954","370123081461024",Michael,Park,M,"1856 Jason Mountains",Higher education careers adviser,"1999-08-28",437973161007,5668
"450-67-4498","4277140481179358",Miranda,Chapman,F,"5820 Wood Valley",Training and development officer,"2002-11-27",563120164248,4723
"606-10-2818","213163146720288",Candace,Greer,F,"9451 Cindy Haven",Armed forces training and education officer,"1952-02-02",3321107957,6324
"171-78-5113","371166476206644",Maria,Stephenson,F,"05224 Tracy Cape Apt. 272",Paediatric nurse,"2003-02-17",70004068848,6324
"517-19-3018","2507186253125802",Joseph,Love,M,"20337 Jeremy Lakes Suite 932",Petroleum engineer,"2000-08-20",683041569646,6129
"495-63-8554","676371439198",Holly,Miles,F,"372 Steve Path Suite 954","Psychotherapist, dance movement","2000-07-07",203550717240,4726
"044-24-0009","6011733954094934",Krystal,Wiley,F,"221 Wu Pines Apt. 748","Education officer, museum","2000-04-24",670004924635,6337
"713-17-6195","4560749087087929099",Jacqueline,Hudson,F,"4049 Dale Islands",Furniture designer,"2000-05-06",178198268468,5413
"355-52-2723","2720534653262256",Nicole,Wilson,F,"6852 Jessica Estate",Local government officer,"1952-11-09",745963327437,5010
"201-41-2403","4022489660886",Christopher,Moore,M,"827 Stacy Alley","Civil engineer, contracting","2003-03-30",479755149876,6295
"475-33-0042","4173440311215355",Lucas,Cooper,M,"1829 Gutierrez Drive Apt. 509","Editor, commissioning","2002-01-28",432529536414,6193
"085-06-4439","6011633966513592",Steven,Hanson,M,"9849 Ashley Inlet",Health service manager,"2005-02-17",977462366555,6333
"746-58-5347","2294954080325243",Kathy,Rivera,F,"0978 Holloway Causeway","Engineer, automotive","2006-07-12",546531714768,1071
"611-89-1567","5531994199030538",Dean,Jones,M,"284 Scott Club Suite 864",Cytogeneticist,"2000-03-29",356680846944,5964
"300-48-6391","3506269430461958",Alexander,Mora,M,"217 Lewis Walk Suite 140","Accountant, chartered","2004-01-26",883449668696,5929
"025-48-6109","3593723768799938",Mario,Smith,M,"6598 Ferguson Inlet Apt. 356",Music tutor,"2005-03-27",396370599377,5727
"166-73-9080","6529281405547329",Jonathan,Garcia,M,"037 Sabrina Mission Apt. 909",Textile designer,"2001-01-09",149795047515,6340
"041-33-8246","4894701781405",Michelle,Long,F,"25570 Hurley Field Suite 464",Pensions consultant,"2001-05-26",505495794213,6329
"345-63-0260","30217714107087",Christine,Duke,F,"6918 Janice Lights Suite 531",Chief Strategy Officer,"2001-01-04",423255710102,2919
"754-61-8268","344440539222797",Jason,Wilson,M,"014 Cindy Ridges",Retail merchandiser,"2005-02-25",131956080042,4812
"317-83-0319","4044354922370441",Kevin,Harrison,M,"226 Johnson Junction",Learning mentor,"2003-06-08",220748956607,4999
"229-87-4699","4998933996789741263",Charles,Ryan,M,"9434 Christopher Harbors Apt. 341",Astronomer,"2003-07-24",254882356648,6129
"082-74-4795","2718921917352524",Jordan,Hill,F,"7339 Green Terrace","Nurse, children's","2004-03-17",391643288785,6328
"011-94-7052","4853663636938230",Mark,Gomez,M,"9730 Stewart Ridges",Medical illustrator,"1960-11-08",116209430256,5893
"456-01-5497","30259106996933",Diane,Brown,F,"1192 Marcus Inlet Apt. 373",Artist,"2003-02-16",568653725013,6324
"885-38-6911","3588508609443433",William,Perez,M,"10999 Mcbride Land Apt. 127",Museum/gallery curator,"1999-09-26",601725598425,5127
"081-08-4030","213123877731565",Julia,Brown,F,"287 Andrew Lodge Apt. 351",Financial trader,"2002-09-19",215491210136,3215
"034-54-0161","3566318402916031",Margaret,Fischer,F,"46276 Adams Parks",Professor Emeritus,"2005-04-17",719852821801,6302
"190-16-5470","30560773084618",Penny,Ochoa,F,"24982 Reed Manors",Set designer,"2007-06-14",275076918635,5954
"469-57-3464","581138441547",Jason,Crawford,M,"32544 Klein Gardens Apt. 490",Education administrator,"2001-05-13",602848411317,6337
"039-62-9759","6011483065206528",Sylvia,Zuniga,F,"1576 Shannon Via Apt. 081",Microbiologist,"2002-07-30",51724145396,6324
"488-13-0033","2529592874060779",Christopher,Skinner,M,"149 Kara Way Apt. 014","Editor, magazine features","2002-08-23",257454795074,6318
